"ind","plot","trait1","trait2"
"Coll0491",1964,70.6700113993008,12.4103795081278
"Coll0492",1965,96.4706956377018,10.4194866030462
"Coll0492",1966,76.4393900010312,10.9171641886274
"Coll0492",1967,103.447429218104,11.5706051222323
"Coll0492",1968,62.5699945891933,10.4423500332682
"Coll0493",1969,109.658142289012,11.8586126590805
"Coll0493",1970,114.961099491224,13.3387237249548
"Coll0493",1971,102.973069682006,12.595795847905
"Coll0493",1972,110.849626788637,12.0850811299877
"Coll0494",1973,61.5755420183889,12.3709652026889
"Coll0494",1974,52.8063805211877,12.1591391855141
"Coll0494",1975,78.0535947843758,10.9829881603359
"Coll0494",1976,81.3994117166504,12.5147835176243
"Coll0495",1977,101.957575245165,13.2750942737686
"Coll0495",1978,77.2014337480155,13.054808811272
"Coll0495",1979,51.0665365618677,12.0722062159673
"Coll0495",1980,93.0882026720981,14.063981768456
"Coll0496",1981,86.3754214138237,11.9922856312533
"Coll0496",1982,78.9068005570228,12.3925952498487
"Coll0496",1983,78.2146324131358,12.4585375796581
"Coll0496",1984,69.2235064174759,12.1290242434847
"Coll0497",1985,96.8724709156857,11.808915822212
"Coll0497",1986,103.327593407797,10.2683042700169
"Coll0497",1987,64.7653277045553,11.9729234784118
"Coll0497",1988,73.3308944583478,12.066902086692
"Coll0498",1989,71.7810604467564,15.8230563999141
"Coll0498",1990,85.4282170554691,14.3130297065856
"Coll0498",1991,62.7930498720628,13.7335795423649
"Coll0498",1992,79.3025651709273,15.0549310732935
"Coll0499",1993,113.533734595463,10.9725741206936
"Coll0499",1994,102.857767953115,11.7834670934135
"Coll0499",1995,57.8309730309953,11.2838921875086
"Coll0499",1996,89.2299750343499,11.8017865486475
"Coll0500",1997,81.2201341233197,12.7182265941737
"Coll0500",1998,65.3646163585485,13.4953255539459
"Coll0500",1999,80.7165343876277,12.2218568187334
"Coll0500",2000,70.4997754895098,12.8162576206052
"Coll0501",2001,102.353609308906,10.5975588155799
"Coll0501",2002,63.4306173820187,11.5998312745969
"Coll0501",2003,80.4673802003364,10.879073691995
"Coll0501",2004,95.91051023844,12.2130857937122
"Coll0502",2005,78.37032426408,10.4169428779338
"Coll0502",2006,49.4787782998375,8.65384959741995
"Coll0502",2007,75.6402045562086,10.2850794579836
"Coll0502",2008,71.1766641341508,9.73095553653333
"Coll0503",2009,71.2650428627048,11.4859238275526
"Coll0503",2010,79.7980292928258,12.4911897954079
"Coll0503",2011,75.5985142835293,12.0144793474163
"Coll0503",2012,82.0940838564231,12.3631963667103
"Coll0504",2013,116.461034940769,11.9736181388723
"Coll0504",2014,88.2929637396343,12.1848291530468
"Coll0504",2015,104.080594789344,11.7441643856604
"Coll0504",2016,78.0966324296911,11.7052679250634
"Coll0505",2017,59.1928291664633,12.73914054921
"Coll0505",2018,58.9743634113915,11.409919910991
"Coll0505",2019,52.6208858806196,13.2376254323282
"Coll0505",2020,49.1205941486821,12.3539667169595
"Coll0506",2021,98.0956665335401,14.4066929925666
"Coll0506",2022,55.3071095147085,13.7055469553426
"Coll0506",2023,114.876574177672,12.8649498938955
"Coll0506",2024,87.7769567881223,14.008745676377
"Coll0507",2025,70.8796893179566,11.4774240029445
"Coll0507",2026,50.1033615774344,11.3309005468024
"Coll0507",2027,40.6634992501623,12.5427893588732
"Coll0507",2028,34.0816680183132,12.3628629335251
"Coll0508",2029,49.5176293881764,13.2478888225014
"Coll0508",2030,41.1550108366297,13.8100114820149
"Coll0508",2031,45.2665254707219,13.8813771179621
"Coll0508",2032,48.6197837185288,13.3509026059054
"Coll0509",2033,91.5917586551207,9.93704094442552
"Coll0509",2034,92.379467292337,11.2830757390639
"Coll0509",2035,84.430064301896,9.99689020695802
"Coll0509",2036,96.4083142091573,10.2588383387717
"Coll0510",2037,105.75426226704,11.9457483766314
"Coll0510",2038,64.9799575138044,11.4346761633125
"Coll0510",2039,99.339135553609,11.3296870947799
"Coll0510",2040,83.7762377264571,11.1398032931172
"Coll0511",2041,58.3163641187154,13.1025971864663
"Coll0511",2042,72.7840478197677,13.2180797160432
"Coll0511",2043,54.5867892512837,12.919121554357
"Coll0511",2044,82.3321262240786,13.6924505410449
"Coll0512",2045,59.3561644758376,10.1197285572206
"Coll0512",2046,92.5495114069268,9.0129050684024
"Coll0512",2047,95.6897061218438,10.2123959454109
"Coll0512",2048,80.3699554444428,9.63847534683365
"Coll0513",2049,81.2216192289925,14.4080930470442
"Coll0513",2050,65.6962572934505,13.8607005818247
"Coll0513",2051,102.142941044538,14.6603200122851
"Coll0513",2052,95.0217437488714,14.3128826167422
"Coll0514",2053,80.7076871647517,14.4200027037675
"Coll0514",2054,91.3268279819229,13.852116562692
"Coll0514",2055,80.8677435395615,14.0379525040277
"Coll0514",2056,89.0734835233877,13.9778088587387
"Coll0515",2057,74.5480855299877,11.5572941606534
"Coll0515",2058,96.345146178446,13.0627049613888
"Coll0515",2059,71.1008535358381,11.3928941706364
"Coll0515",2060,100.68475039309,12.3615570270761
"Coll0516",2061,73.6672747304624,12.5720912535491
"Coll0516",2062,45.2493867232143,13.5798750752823
"Coll0516",2063,80.1403813116225,14.1657784509683
"Coll0516",2064,52.6688531306713,13.5080895267805
"Coll0517",2065,34.9603703080879,14.5647830533697
"Coll0517",2066,64.7074798038605,14.4259118573417
"Coll0517",2067,72.7787104260974,13.2102399041233
"Coll0517",2068,69.1361898677075,14.1896606012433
"Coll0518",2069,87.1529137638229,11.1449818005026
"Coll0518",2070,81.7500564448494,13.0323178224317
"Coll0518",2071,93.1234447028577,12.8572521909028
"Coll0518",2072,87.4768036674714,12.2729087486215
"Coll0519",2073,66.1157773898309,13.3326103443123
"Coll0519",2074,64.6461463012312,13.4394268723863
"Coll0519",2075,82.0037348513972,14.1621813116953
"Coll0519",2076,59.21983921678,14.7151130927831
"Coll0520",2077,63.6706226377992,13.9199325146112
"Coll0520",2078,75.9754833259452,13.4928672474421
"Coll0520",2079,54.494077977046,12.8221773762911
"Coll0520",2080,62.2677796957701,14.3099623356129
"Coll0521",2081,60.5993915964782,15.8537599647872
"Coll0521",2082,68.2602898700216,15.9052798179096
"Coll0521",2083,96.0233080646429,15.0251449996151
"Coll0521",2084,54.450751872648,15.024361888956
"Coll0522",2085,68.2045979768121,12.4272509783156
"Coll0522",2086,69.878811242839,11.0807782795674
"Coll0522",2087,70.6784671188589,12.02704887977
"Coll0522",2088,79.8569446515598,12.0020759389743
"Coll0523",2089,78.0798042022652,12.8341988261493
"Coll0523",2090,73.6070686952013,12.8363778336446
"Coll0523",2091,61.5092393042267,10.7097570053688
"Coll0523",2092,65.5208143386017,10.4451947435742
"Coll0524",2093,85.3227226871764,13.7367750968869
"Coll0524",2094,95.4689621811648,15.2111115327063
"Coll0524",2095,102.690923457403,14.5288438859492
"Coll0524",2096,91.6361298541072,14.3767779957014
"Coll0525",2097,103.213079684133,12.6342492942553
"Coll0525",2098,77.3526505226651,11.6247896196064
"Coll0525",2099,88.5923022345542,12.0821857727927
"Coll0525",2100,95.4210970201921,12.7640750425727
"Coll0526",2101,86.6864254693452,13.1315078883113
"Coll0526",2102,71.8424011793851,12.8994070145184
"Coll0526",2103,99.0535481344561,12.3757893560913
"Coll0526",2104,63.7693337826088,12.3372390445571
"Coll0527",2105,62.9733068336003,12.9559402359944
"Coll0527",2106,69.3334764784124,14.0713574833112
"Coll0527",2107,86.4906312217911,14.9457968625017
"Coll0527",2108,65.1451805591745,14.067687663916
"Coll0528",2109,41.6850607713585,13.1718125554625
"Coll0528",2110,53.0211306609098,12.2116775717085
"Coll0528",2111,67.07591393813,11.6091628119614
"Coll0528",2112,81.2356324023365,12.5748750506611
"Coll0529",2113,44.5170210712136,12.4906390689492
"Coll0529",2114,69.3809310571424,13.3934655891038
"Coll0529",2115,51.7864834678948,12.7737018441487
"Coll0529",2116,66.5227877238821,12.58910284146
"Coll0530",2117,118.427374770002,11.500763076408
"Coll0530",2118,49.58434663413,11.7028119308183
"Coll0530",2119,76.1894697300858,12.0726027523285
"Coll0530",2120,71.20460678078,13.2679495256761
"Coll0531",2121,61.0570825121751,14.2357390197181
"Coll0531",2122,47.6002200790046,15.9362335776257
"Coll0531",2123,53.2778593094494,14.0338201193144
"Coll0531",2124,53.2534622389301,13.2540576902288
"Coll0532",2125,35.3783658390125,12.243915950827
"Coll0532",2126,57.742081618237,12.0751950359799
"Coll0532",2127,68.7917527954584,12.859548403516
"Coll0532",2128,83.8022322450804,12.4952351031066
"Coll0533",2129,40.0828689556783,16.2253332018988
"Coll0533",2130,32.1314853472928,17.161789958678
"Coll0533",2131,46.1133246393939,15.6416523790952
"Coll0533",2132,66.4852694719237,14.8944050276437
"Coll0534",2133,61.0665632400674,11.8222413814464
"Coll0534",2134,32.1882168294474,13.3106200795336
"Coll0534",2135,55.0783821784268,11.3208882882863
"Coll0534",2136,55.3439438514769,11.6665442006265
"Coll0535",2137,82.6705687036029,11.0696371996061
"Coll0535",2138,95.2141637870504,9.9733180018789
"Coll0535",2139,75.8245372575113,11.2261706424311
"Coll0535",2140,106.795346868941,10.4712144954849
"Coll0536",2141,39.4694392593326,11.629449123654
"Coll0536",2142,52.926157614641,10.4591120908784
"Coll0536",2143,74.1493988400625,12.2942241316265
"Coll0536",2144,48.0897004863649,13.4738398073784
"Coll0537",2145,69.0445327138816,13.7189307832827
"Coll0537",2146,96.472869251495,12.5176172712731
"Coll0537",2147,89.2617686572557,11.8735377824529
"Coll0537",2148,64.5075397370436,12.4205253854542
"Coll0538",2149,58.2680324165074,12.2629560411254
"Coll0538",2150,45.658111300309,14.0878925753324
"Coll0538",2151,67.0617999795796,12.9763313156716
"Coll0538",2152,76.9001381108958,13.81660419826
"Coll0539",2153,105.293204220635,14.4715414051065
"Coll0539",2154,91.8168066163501,13.8169756741031
"Coll0539",2155,79.6689183594952,12.7267669473785
"Coll0539",2156,88.7141452729709,14.2355737344948
"Coll0540",2157,53.5261988186823,12.4803305120062
"Coll0540",2158,77.9981978844942,13.6513326221721
"Coll0540",2159,65.7491427721847,12.992207790537
"Coll0540",2160,65.4506325952132,13.1232496622125
"Coll0541",2161,76.3115574788332,13.3800724180036
"Coll0541",2162,78.577583329149,10.1772159124478
"Coll0541",2163,45.9540678899189,11.8565520103486
"Coll0541",2164,70.0484243576518,11.7279592427469
"Coll0542",2165,86.309313723084,12.0174389613645
"Coll0542",2166,41.62064784479,12.4562565019975
"Coll0542",2167,64.448448507185,12.5791895284663
"Coll0542",2168,77.2261731318583,11.7830188680198
"Coll0543",2169,75.9456707185586,11.6185309081717
"Coll0543",2170,62.7877133628399,12.4431464666237
"Coll0543",2171,71.6203898934094,12.3112560025339
"Coll0543",2172,39.3726753467614,12.3205234067126
"Coll0544",2173,50.0735164863436,10.2572189888471
"Coll0544",2174,56.2863202573321,11.95300683926
"Coll0544",2175,56.9412462844643,11.6942544448451
"Coll0544",2176,66.0400616264728,11.0628930936335
"Coll0545",2177,60.8556736143287,13.6667597325888
"Coll0545",2178,73.4993520225703,12.425649088495
"Coll0545",2179,102.852298799148,12.9329048775931
"Coll0545",2180,95.4767983205182,13.2342468572
"Coll0546",2181,69.0429338763241,12.6087886470464
"Coll0546",2182,93.2357504864288,13.9589274480919
"Coll0546",2183,82.0757235580213,13.0400363781899
"Coll0546",2184,67.7194554825217,14.3596339466413
"Coll0547",2185,65.5477559712543,13.7690134848819
"Coll0547",2186,50.4575693273468,15.5947011161693
"Coll0547",2187,69.6714518432324,14.8234898753538
"Coll0547",2188,98.5192085994528,15.0949910330178
"Coll0548",2189,92.0152727753707,12.0762463368725
"Coll0548",2190,67.022273012095,11.5792899737771
"Coll0548",2191,87.0920509677155,11.1297388309525
"Coll0548",2192,69.0640929242461,13.3258446321384
"Coll0549",2193,105.215973505909,10.8575603570726
"Coll0549",2194,111.467521722881,11.1018451042641
"Coll0549",2195,93.2156630931116,9.96340774483186
"Coll0549",2196,71.4450498178454,10.3817707409637
"Coll0550",2197,64.6818429644663,10.209907398205
"Coll0550",2198,101.109109459291,12.0980579799368
"Coll0550",2199,88.1836318706969,10.8379416283423
"Coll0550",2200,98.0621235748285,11.6395880315745
"Coll0551",2201,104.571267612544,12.0424507070887
"Coll0551",2202,91.3072173629879,12.586855503952
"Coll0551",2203,72.7938860053557,11.4974687510023
"Coll0551",2204,109.610755130574,11.931937485966
"Coll0552",2205,97.592208393078,13.2031666978848
"Coll0552",2206,83.3918493195373,14.6148482746084
"Coll0552",2207,82.8641158869018,13.9095525987444
"Coll0552",2208,98.0574228681147,13.5215704996927
"Coll0553",2209,105.009092236661,13.1341212302376
"Coll0553",2210,146.474053766098,12.3574887677084
"Coll0553",2211,108.557993295299,13.1952745762228
"Coll0553",2212,119.648027619927,11.0793923907525
"Coll0554",2213,89.4120300120522,13.0493742710877
"Coll0554",2214,76.7055520584341,12.3959783306531
"Coll0554",2215,77.7053454475932,12.5160423112986
"Coll0554",2216,91.1431361334579,13.1770457797987
"Coll0555",2217,76.6061833956794,14.6757533119573
"Coll0555",2218,57.971237801275,14.1422763083243
"Coll0555",2219,52.5834722614948,13.9126930613787
"Coll0555",2220,66.902606346164,14.1254650025496
"Coll0556",2221,80.7576075929972,12.1641393606438
"Coll0556",2222,111.909590774195,12.0591191014784
"Coll0556",2223,107.704267669103,12.6800404168272
"Coll0556",2224,80.7939062571271,10.8894952413568
"Coll0557",2225,77.1939154074865,12.2873078479801
"Coll0557",2226,79.0621912794122,10.1296536068397
"Coll0557",2227,128.227732428883,11.7052363903345
"Coll0557",2228,79.6654661562519,10.177545449729
"Coll0558",2229,67.9674906003279,10.3211745713559
"Coll0558",2230,58.2041103268318,9.48442619786418
"Coll0558",2231,25.9240664218017,10.3813407550177
"Coll0558",2232,48.3977318729525,10.7618115265046
"Coll0559",2233,65.7379199439764,10.3534395658083
"Coll0559",2234,48.4620468677247,12.2584005758539
"Coll0559",2235,79.0372204056884,9.69750751891266
"Coll0559",2236,75.0728168081277,10.3264611617615
"Coll0560",2237,50.1142324893339,14.1941999378515
"Coll0560",2238,71.046351981177,11.9853817730992
"Coll0560",2239,54.3941342389239,14.9168661526303
"Coll0560",2240,60.0318323616302,12.7963767993631
"Coll0561",2241,75.673885527223,10.7929443141707
"Coll0561",2242,53.689298335264,12.7824898816099
"Coll0561",2243,89.1715029381081,11.7881610393121
"Coll0561",2244,81.4269596210988,11.6601862987917
"Coll0562",2245,108.405810444552,11.2164665013388
"Coll0562",2246,101.132559543885,11.3327333779141
"Coll0562",2247,90.2858289128148,12.6833434231891
"Coll0562",2248,108.651100380693,10.8577360282256
"Coll0563",2249,48.2205612251799,15.9079417377876
"Coll0563",2250,47.41555048633,16.6579542824834
"Coll0563",2251,83.5932894457544,14.8150772183784
"Coll0563",2252,33.2350499654767,15.3831269291295
"Coll0564",2253,72.3019690684295,12.9956354397381
"Coll0564",2254,72.7716251315502,12.7254942374991
"Coll0564",2255,53.546315007686,13.818015296939
"Coll0564",2256,70.7595591339542,13.4570182397093
"Coll0565",2257,46.9962559936705,12.8940354932709
"Coll0565",2258,104.551502618709,13.1875836865666
"Coll0565",2259,90.6128295730754,13.1069470342935
"Coll0565",2260,84.3046353589021,13.0630277837901
"Coll0566",2261,81.9273477715899,12.1701136467918
"Coll0566",2262,62.3804777145309,11.4724480402289
"Coll0566",2263,64.9312157436034,11.1373217721272
"Coll0566",2264,50.669119496159,10.1223517244625
"Coll0567",2265,107.197084137971,11.8483129518385
"Coll0567",2266,122.330386159772,11.8435212294216
"Coll0567",2267,84.5920029175673,10.5272154823701
"Coll0567",2268,88.0794016218891,9.73862180321357
"Coll0568",2269,102.353377726367,10.513617834257
"Coll0568",2270,94.5984895097257,11.3271244929036
"Coll0568",2271,85.9077577923342,10.7753129371784
"Coll0568",2272,70.9576525387116,10.1151782613692
"Coll0569",2273,72.0161314258924,12.9335208664696
"Coll0569",2274,46.6445287463486,14.8690350192851
"Coll0569",2275,64.1560119618756,13.2084926808225
"Coll0569",2276,79.1426306659831,12.415182308339
"Coll0570",2277,117.464137426384,12.6810429409748
"Coll0570",2278,97.6258649024202,12.2237045343189
"Coll0570",2279,122.984455836371,12.2957693598012
"Coll0570",2280,75.5290269650724,12.8016157041463
"Coll0571",2281,71.8963458495712,12.1416886925443
"Coll0571",2282,48.4147192414473,13.6345497297667
"Coll0571",2283,60.8821744196987,13.8802751280235
"Coll0571",2284,39.8873655887578,11.892570846949
"Coll0572",2285,90.6776526098,10.8552695579028
"Coll0572",2286,84.5969923589193,11.8680322784415
"Coll0572",2287,83.9861923086886,12.8190441406983
"Coll0572",2288,87.1164264213765,12.3681980024944
"Coll0573",2289,68.8254132932242,14.1688758023591
"Coll0573",2290,78.9897295845426,13.09665479823
"Coll0573",2291,40.0949100368187,12.5125005009545
"Coll0573",2292,57.7234339157798,14.2148944753376
"Coll0574",2293,107.280642858045,9.80283068884451
"Coll0574",2294,74.0382536914043,11.2520612801882
"Coll0574",2295,62.0042843263351,10.6376732336805
"Coll0574",2296,49.8737284955924,11.1387231711933
"Coll0575",2297,108.941170459812,11.3665037910663
"Coll0575",2298,55.7049286027895,12.0763289542358
"Coll0575",2299,91.7885900770821,12.3117687328017
"Coll0575",2300,82.1637988657336,12.0499855468365
"Coll0576",2301,83.1312260775271,14.1749300309698
"Coll0576",2302,75.4817204260245,12.0508413501146
"Coll0576",2303,72.5797187809104,12.1697605371031
"Coll0576",2304,81.105323911454,13.0500831226422
"Coll0577",2305,90.8798790805169,14.1962114528252
"Coll0577",2306,65.7933906494039,12.4315888688536
"Coll0577",2307,47.7021979244598,12.1112119714141
"Coll0577",2308,80.6654655078827,12.8150804828576
"Coll0578",2309,106.658714012174,11.3920484017213
"Coll0578",2310,93.4493148009343,10.1456915789036
"Coll0578",2311,70.3968498853486,10.4961017091927
"Coll0578",2312,69.4900763338883,12.0441087151839
"Coll0579",2313,77.3201178455522,14.4044310856622
"Coll0579",2314,54.1663447728021,13.204459849697
"Coll0579",2315,59.191040827272,13.3453833246231
"Coll0579",2316,62.9703146319391,14.4279461438761
"Coll0580",2317,114.8198685675,13.2436765582441
"Coll0580",2318,91.0201597564636,11.8906780938131
"Coll0580",2319,89.9653249590855,11.5263992918527
"Coll0580",2320,81.7122173915906,12.9180762326943
"Coll0581",2321,72.9327015558486,12.609747120618
"Coll0581",2322,66.2871331122374,11.720405134347
"Coll0581",2323,79.8087841923327,12.9023212159791
"Coll0581",2324,68.7914098626541,12.7435209367143
"Coll0582",2325,65.8377584041809,11.5515027731949
"Coll0582",2326,103.110759433143,12.617331254412
"Coll0582",2327,111.342102540218,11.4076329512815
"Coll0582",2328,106.330518479707,11.1329849051689
"Coll0583",2329,70.9539952126354,12.1898111991185
"Coll0583",2330,92.7455736711978,10.2386150234097
"Coll0583",2331,84.9106950514776,10.4387896092883
"Coll0583",2332,52.871521604071,12.0282384688038
"Coll0584",2333,87.7549447957662,15.0621334158775
"Coll0584",2334,77.5551666320427,13.4297276708083
"Coll0584",2335,74.3715114114764,14.4233283341692
"Coll0584",2336,80.3168355453986,14.8048473539656
"Coll0585",2337,91.7808456198236,11.4809799074193
"Coll0585",2338,90.4790340573181,10.9521645328253
"Coll0585",2339,93.8157854858918,11.6868893513991
"Coll0585",2340,83.9496647361813,10.3335762447176
"Coll0586",2341,71.6172768223861,11.1362943059004
"Coll0586",2342,99.1107387524699,13.1098641836502
"Coll0586",2343,104.051410812141,12.4119928612548
"Coll0586",2344,97.19427370656,12.3393618747279
"Coll0587",2345,58.4952191489784,10.4249753658316
"Coll0587",2346,76.3733373599546,10.0869973003427
"Coll0587",2347,66.4964600279149,11.01819258329
"Coll0587",2348,56.213119798387,11.1824751117204
"Coll0588",2349,109.94618219968,11.6314801116452
"Coll0588",2350,62.5974688313009,11.0026675022438
"Coll0588",2351,70.3348977085806,11.7380507921533
"Coll0588",2352,65.7526601324064,12.0470662592319
"Coll0589",2353,51.34026495227,15.3491227973599
"Coll0589",2354,58.1984328856433,13.2817550036658
"Coll0589",2355,82.9220558500126,13.3465913951005
"Coll0589",2356,49.57389182093,12.8242925698581
"Coll0590",2357,59.8227487676823,12.10921509677
"Coll0590",2358,82.4302388492697,12.4216765415067
"Coll0590",2359,56.7062125561605,12.1691310542132
"Coll0590",2360,66.138351559352,12.4552988484941
"Coll0591",2361,79.7470180652055,13.1147513391805
"Coll0591",2362,98.6078670356307,11.5017434250911
"Coll0591",2363,85.1965506713159,11.8154621781836
"Coll0591",2364,101.783736405381,12.381481760364
"Coll0592",2365,119.962068446974,13.6986904083933
"Coll0592",2366,59.3517914248599,11.7045474665272
"Coll0592",2367,50.3891748555133,11.2992189696948
"Coll0592",2368,70.8972870023852,13.3925627245314
"Coll0593",2369,94.8437650056364,12.0057947597222
"Coll0593",2370,104.991101053096,12.9062258241703
"Coll0593",2371,88.5061044264552,13.2265318271159
"Coll0593",2372,98.4192427683845,13.2448579031398
"Coll0594",2373,59.7303763220224,11.372962876304
"Coll0594",2374,76.5976847434123,13.4205336811331
"Coll0594",2375,50.0948974114176,12.5822769628048
"Coll0594",2376,76.4070890027073,12.2335642425379
"Coll0595",2377,109.321989099674,12.92257511117
"Coll0595",2378,80.0124220544139,13.3064766585181
"Coll0595",2379,67.7043324078415,12.2323073806428
"Coll0595",2380,76.4377714056064,13.438241091925
"Coll0596",2381,87.2475845865944,12.7663226792029
"Coll0596",2382,66.559961657349,11.2225213521683
"Coll0596",2383,84.1928366230967,10.2967397762336
"Coll0596",2384,89.3495489598395,12.0618672012034
"Coll0597",2385,103.813354850378,11.549588095433
"Coll0597",2386,88.1051651849058,11.97694160461
"Coll0597",2387,85.2116457677319,11.3910682511011
"Coll0597",2388,70.5835788540722,12.1401135456155
"Coll0598",2389,86.7260599707827,13.1544978252722
"Coll0598",2390,94.6712920763066,12.4118458625981
"Coll0598",2391,105.565278925269,13.2920670070713
"Coll0598",2392,91.6722307419999,12.9095284712192
"Coll0599",2393,45.0867144014521,11.6372587005126
"Coll0599",2394,66.3079819080637,11.7928899403939
"Coll0599",2395,92.909716030841,13.4827103400978
"Coll0599",2396,78.7047675862955,11.5942658230547
"Coll0600",2397,102.955495018047,13.2756106322218
"Coll0600",2398,101.729337905507,13.0257144007512
"Coll0600",2399,99.1930983922979,13.6241287104006
"Coll0600",2400,72.329824012601,13.0310112693702
"Coll0601",2401,110.228522964171,12.2065289487352
"Coll0601",2402,109.552303099219,12.6931525979701
"Coll0601",2403,121.971103269944,14.3607151188886
"Coll0601",2404,85.5866322438494,14.1347787903056
"Coll0602",2405,41.2678230897315,13.7130750447385
"Coll0602",2406,55.2883802073719,14.8301523660376
"Coll0602",2407,69.4567605938419,14.3082632678183
"Coll0602",2408,79.8290656794039,15.7204144012507
"Coll0603",2409,51.1324368632328,11.8858134854668
"Coll0603",2410,85.4150407314495,12.9235002724045
"Coll0603",2411,97.9383825049781,13.819028772306
"Coll0603",2412,76.7264440266505,12.5315035600217
"Coll0604",2413,45.7519457235335,13.0671515938022
"Coll0604",2414,68.1579023377575,13.0492538920082
"Coll0604",2415,70.3211992647152,12.2434845798878
"Coll0604",2416,45.715989191299,13.078956870224
"Coll0605",2417,127.340195792608,11.3359630003336
"Coll0605",2418,114.463794090392,11.4715575486654
"Coll0605",2419,70.2654516855866,11.0561540057277
"Coll0605",2420,78.4789253126453,12.1890820444325
"Coll0606",2421,67.098246480456,12.3427839792
"Coll0606",2422,81.0950258581589,11.971918379455
"Coll0606",2423,35.1483296493215,11.7126911392122
"Coll0606",2424,62.1939775073935,12.4197624024138
"Coll0607",2425,98.9448845832682,10.94964707337
"Coll0607",2426,91.127251709593,11.1008657999251
"Coll0607",2427,122.144928686108,10.4708342511926
"Coll0607",2428,92.1949293850692,10.1895833244338
"Coll0608",2429,71.7254172659467,15.0532334585574
"Coll0608",2430,113.069310224934,12.9693490984195
"Coll0608",2431,88.3805609916625,14.5017998416369
"Coll0608",2432,74.2433627290076,14.1224517068531
"Coll0609",2433,114.102895309988,11.0528278088266
"Coll0609",2434,86.1489818866492,11.2752002003855
"Coll0609",2435,91.8893750508016,12.8260685200454
"Coll0609",2436,52.9130913371977,11.559596973861
"Coll0610",2437,89.7895082701747,10.9602806133423
"Coll0610",2438,92.6088784051431,13.5634709041979
"Coll0610",2439,75.237909759432,13.6784219332858
"Coll0610",2440,91.7818336293226,13.9992668898424
"Coll0611",2441,106.290940156022,13.3322536957889
"Coll0611",2442,98.3928053908417,15.2782179697083
"Coll0611",2443,105.383175064411,13.5706047334628
"Coll0611",2444,118.922956526149,14.4709396278395
"Coll0612",2445,97.4475410151631,15.8441023892386
"Coll0612",2446,52.2059424837705,15.9188518737184
"Coll0612",2447,47.5757650605108,15.4970484682942
"Coll0612",2448,57.4360516838097,15.5356388967888
"Coll0613",2449,73.2756115583967,12.8630164956152
"Coll0613",2450,62.3356280163283,14.3555555401467
"Coll0613",2451,75.6355232380484,13.7599728637676
"Coll0613",2452,42.0704406957001,14.3020765009404
"Coll0614",2453,58.2791031381715,12.028732916568
"Coll0614",2454,58.1499650683321,11.7018062429299
"Coll0614",2455,36.3160788499187,12.6867122766243
"Coll0614",2456,60.6686499560088,11.5731411289808
"Coll0615",2457,47.331375526837,12.7299796811416
"Coll0615",2458,81.9303314056295,11.1520278074213
"Coll0615",2459,86.6305059474739,11.2293069712099
"Coll0615",2460,58.26219325811,11.2561219636137
"Coll0616",2461,65.7510188071829,13.250717332856
"Coll0616",2462,99.8255743245929,13.8775045858584
"Coll0616",2463,77.9537893473825,13.1925748153664
"Coll0616",2464,52.5489159232403,13.6258167460175
"Coll0617",2465,88.4724459715201,14.5974890198357
"Coll0617",2466,103.758323181525,13.426259484531
"Coll0617",2467,106.632215101641,14.5665760293688
"Coll0617",2468,95.0589840422124,15.1338243783111
"Coll0618",2469,55.7955355057439,11.3582927169564
"Coll0618",2470,50.8610001794631,11.4450611614908
"Coll0618",2471,41.9599178173406,11.8417028415448
"Coll0618",2472,63.3439737780088,11.9666471172973
"Coll0619",2473,5.46141180095234,10.689328391027
"Coll0619",2474,29.4937421982613,10.5954070978914
"Coll0619",2475,41.5802008199868,10.7285884614019
"Coll0619",2476,39.4951071727849,10.6447931523599
"Coll0620",2477,63.7921527968283,13.4454811869275
"Coll0620",2478,55.9608977175868,13.5156278180967
"Coll0620",2479,71.9157678167535,14.1133786723795
"Coll0620",2480,75.3466236788488,13.5802891560381
"Coll0621",2481,95.1576349755013,12.2610726549981
"Coll0621",2482,99.8926122040378,8.90534568546299
"Coll0621",2483,87.5820485336519,11.7315906258073
"Coll0621",2484,98.1578195193567,10.9645596114169
"Coll0622",2485,96.7770771178353,15.1022844710982
"Coll0622",2486,85.0432707336499,13.810478313434
"Coll0622",2487,85.3453151848628,14.5304216133609
"Coll0622",2488,89.5782206836893,14.7063188591686
"Coll0623",2489,93.9752281878709,12.3370659142666
"Coll0623",2490,96.9045624462096,12.7959549312352
"Coll0623",2491,118.643851963458,12.5562911041906
"Coll0623",2492,101.370795378352,13.6999468932378
"Coll0624",2493,46.2043403135949,11.2078303778577
"Coll0624",2494,79.8472155278172,9.01025435761672
"Coll0624",2495,51.9650486299645,11.4396530300375
"Coll0624",2496,73.2532710337814,11.0806698403394
"Coll0625",2497,39.337669068347,15.8395897823613
"Coll0625",2498,63.154470487935,17.5995086822304
"Coll0625",2499,39.3851299200276,16.0920054306651
"Coll0625",2500,72.1205307875218,15.0155725931942
"Coll0626",2501,113.845715381526,11.880675856102
"Coll0626",2502,92.8742897502899,11.4424518634287
"Coll0626",2503,90.4651829662048,12.0494366221916
"Coll0626",2504,71.8214449534972,12.0028648592954
"Coll0627",2505,92.4637347118549,10.948304221521
"Coll0627",2506,96.6036014810819,10.4340418976689
"Coll0627",2507,92.0319566475273,12.6469684374769
"Coll0627",2508,82.2308783952905,12.8331413182912
